,monoton_uniform_mean,faithfulness_correlation_uniform_mean,monoton_mean_mean,faithfulness_correlation_mean_mean,monoton_synthetic_mean,faithfulness_correlation_synthetic_flex_mean,monoton_uniform_std,faithfulness_correlation_uniform_std,monoton_mean_std,faithfulness_correlation_mean_std,monoton_synthetic_std,faithfulness_correlation_synthetic_flex_std,method,tsr,Datasets,Typ,Generation,models,nb_neighbors,transform_name,segmentator_name,learning_process_name,nb_interpretable_feature,explanation_size,transformer,epochs,faithfulness_correlation_synthtic_flex_mean,faithfulness_correlation_synthtic_flex_std,monoton_synthtic_mean,monoton_synthtic_std
956,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,,,SimulatedTrainingData_Moving_RareFeature_CAR_F_1_TS_50.npy,RareFeature,CAR,LSTM,1000,random,uniform,SHAP,10,1,,,,,,
957,0.0,0.016560581559143677,1.0,0.017306885453363598,1.0,-0.22823491989081054,0.0,0.1294562904450934,0.0,0.33627953559647833,0.0,0.45085768885862426,,,SimulatedTrainingData_Moving_RareFeature_CAR_F_1_TS_50.npy,RareFeature,CAR,LSTM,1000,random,uniform,Lime,10,1,,,,,,
958,0.0,0.021105914915522928,1.0,-0.0010034461381637333,1.0,-0.033890735338582466,0.0,0.13186474915374963,0.0,0.09455761664911404,0.0,0.14084184014575518,,,SimulatedTrainingData_Moving_RareFeature_CAR_F_1_TS_50.npy,RareFeature,CAR,CNN,,,,,,,mutate_both,100,,,,
959,0.0,-0.006134907926672892,1.0,-0.0165438928853473,1.0,-0.06196397149964557,0.0,0.0853498717805476,0.0,0.11625584866881951,0.0,0.1152970404771387,,,SimulatedTrainingData_Moving_RareFeature_CAR_F_1_TS_50.npy,RareFeature,CAR,CNN,,,,,,,authentic_opposing_information,100,,,,
960,0.0,-0.020282766528545187,1.0,-0.0058957761116592376,1.0,-0.0030162247678242405,0.0,0.0935300159481983,0.0,0.13986482605933287,0.0,0.1150077669488138,FO,False,SimulatedTrainingData_Moving_RareFeature_CAR_F_1_TS_50.npy,RareFeature,CAR,CNN,,,,,,,,,,,,
961,0.0,0.023211920001880527,1.0,-0.008231300159937806,1.0,-0.05280574140324144,0.0,0.0957245174278897,0.0,0.1138112104030235,0.0,0.14682406383920424,SG,False,SimulatedTrainingData_Moving_RareFeature_CAR_F_1_TS_50.npy,RareFeature,CAR,CNN,,,,,,,,,,,,
962,0.0,-0.018263469680291043,1.0,0.013526874427971198,1.0,0.003502892596562431,0.0,0.09308725423250189,0.0,0.1279261463332845,0.0,0.1657515557233409,GS,False,SimulatedTrainingData_Moving_RareFeature_CAR_F_1_TS_50.npy,RareFeature,CAR,CNN,,,,,,,,,,,,
963,0.0,-0.016967631129583976,1.0,-0.0225650650268647,1.0,0.010361179331962896,0.0,0.08851623366453441,0.0,0.16534103567125438,0.0,0.11420392613865514,GRAD,False,SimulatedTrainingData_Moving_RareFeature_CAR_F_1_TS_50.npy,RareFeature,CAR,CNN,,,,,,,,,,,,
964,0.0,0.03863421303399577,1.0,0.017005116635020516,1.0,-0.024161186335139632,0.0,0.09145155394741858,0.0,0.09461629936608036,0.0,0.12022224863140583,FO,True,SimulatedTrainingData_Moving_RareFeature_CAR_F_1_TS_50.npy,RareFeature,CAR,CNN,,,,,,,,,,,,
965,0.0,-0.02867998674483352,1.0,-0.030590383839650757,1.0,0.007051049917266375,0.0,0.08489717156216034,0.0,0.10530761709234765,0.0,0.15235584047434436,SG,True,SimulatedTrainingData_Moving_RareFeature_CAR_F_1_TS_50.npy,RareFeature,CAR,CNN,,,,,,,,,,,,
966,0.0,0.019995489363095986,1.0,-0.0047785190761117325,1.0,-0.03289705694372187,0.0,0.10446489576514749,0.0,0.12865986553696507,0.0,0.10482048929300808,GS,True,SimulatedTrainingData_Moving_RareFeature_CAR_F_1_TS_50.npy,RareFeature,CAR,CNN,,,,,,,,,,,,
967,0.0,-0.017532980511469988,1.0,-0.017530209982194473,1.0,-0.047388681852692675,0.0,0.1029616577939324,0.0,0.14872553401344843,0.0,0.15629479363468446,GRAD,True,SimulatedTrainingData_Moving_RareFeature_CAR_F_1_TS_50.npy,RareFeature,CAR,CNN,,,,,,,,,,,,
968,0.0,0.02622118417377787,1.0,-0.0019396731189246445,1.0,0.0004189301727850608,0.0,0.1027059639476979,0.0,0.10258815186046621,0.0,0.11460014582938162,,,SimulatedTrainingData_Moving_RareFeature_CAR_F_1_TS_50.npy,RareFeature,CAR,CNN,1000,random,uniform,SHAP,10,1,,,,,,
969,0.0,-0.030535941440030225,1.0,-0.027148860458029517,1.0,-0.013411123327231378,0.0,0.11779256935731619,0.0,0.1309824590028295,0.0,0.12039138669542891,,,SimulatedTrainingData_Moving_RareFeature_CAR_F_1_TS_50.npy,RareFeature,CAR,CNN,1000,random,uniform,Lime,10,1,,,,,,
970,0.0,-0.007521396915000056,1.0,0.018441126950555272,1.0,-0.0179753563102537,0.0,0.06866346866027087,0.0,0.22397232282871465,0.0,0.15983233864853752,,,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,LSTM,,,,,,,mutate_both,100,,,,
971,0.0,0.002020536122397793,1.0,-0.0031451355032837873,1.0,0.028452258264134705,0.0,0.10304157317667059,0.0,0.26134012150335023,0.0,0.12990604417727702,,,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,LSTM,,,,,,,authentic_opposing_information,100,,,,
972,0.0,0.10326416490938797,1.0,0.08586703613386241,1.0,-0.027927939448035906,0.0,0.20001746477787669,0.0,0.6959650994925932,0.0,0.8875949387009355,FO,False,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,LSTM,,,,,,,,,,,,
973,0.0,0.055535844737023984,1.0,0.10757999336539832,1.0,0.02265000620903576,0.0,0.22836213102083033,0.0,0.6667655690665449,0.0,0.858443108380772,SG,False,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,LSTM,,,,,,,,,,,,
974,0.0,0.05083703997291249,1.0,0.009104004499499363,1.0,0.009446141733225267,0.0,0.1998460146222111,0.0,0.6928141244874404,0.0,0.7749708570431827,GS,False,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,LSTM,,,,,,,,,,,,
975,0.0,0.013213213232214846,1.0,0.08911134663879011,1.0,-0.0016174042972796232,0.0,0.2112268518699339,0.0,0.6757348180249846,0.0,0.9879732541783356,GRAD,False,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,LSTM,,,,,,,,,,,,
976,0.0,0.0016840369653312866,1.0,0.03451798391108328,1.0,0.019896897953510486,0.0,0.10222068418652958,0.0,0.11303022235824468,0.0,0.13853106332992046,FO,True,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,LSTM,,,,,,,,,,,,
977,0.0,0.041352159121828914,1.0,0.0433532303201556,1.0,0.003461735582949655,0.0,0.11029265397383427,0.0,0.15042358457119162,0.0,0.12791774049371782,SG,True,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,LSTM,,,,,,,,,,,,
978,0.0,0.03944527338070673,1.0,0.06477805957083353,1.0,0.03950218885591088,0.0,0.12571177737814448,0.0,0.12964206087288682,0.0,0.1742609670738238,GS,True,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,LSTM,,,,,,,,,,,,
979,0.0,0.0005829463738151394,1.0,-0.015744900803145313,1.0,0.03384899979655289,0.0,0.10436040375006866,0.0,0.1070193201084529,0.0,0.14168886055075847,GRAD,True,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,LSTM,,,,,,,,,,,,
980,0.0,0.12098001163500496,1.0,0.22954452142564538,1.0,0.19783994294212287,0.0,0.11737599686772202,0.0,0.3179461559439925,0.0,0.14874898813296183,,,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,LSTM,1000,random,uniform,SHAP,10,1,,,,,,
981,0.0,0.03747980742685205,1.0,0.115864916472783,1.0,-0.24764703800622953,0.0,0.10569909503422528,0.0,0.31271605326905244,0.0,0.5892549618058562,,,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,LSTM,1000,random,uniform,Lime,10,1,,,,,,
982,0.0,0.018117746464292282,1.0,-0.04003316690465629,1.0,0.0008305954997750716,0.0,0.06932932621575,0.0,0.1399218842108872,0.0,0.16820465282425726,,,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,CNN,,,,,,,mutate_both,100,,,,
983,0.0,0.021717799209764712,1.0,0.012910072191555766,1.0,-0.017348238499166384,0.0,0.09169091346190976,0.0,0.12965861416635716,0.0,0.16459584784778702,,,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,CNN,,,,,,,authentic_opposing_information,100,,,,
984,0.0,0.02568772445246803,1.0,-0.04479167539407312,1.0,-0.004176114629004695,0.0,0.10669790035527447,0.0,0.1327516089597769,0.0,0.17139817601873433,FO,False,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,CNN,,,,,,,,,,,,
985,0.0,-0.03664363215934843,1.0,-0.005660010753909039,1.0,-0.01083268388080254,0.0,0.12144046748708577,0.0,0.19275279662830835,0.0,0.09666631426290075,SG,False,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,CNN,,,,,,,,,,,,
986,0.0,0.027430007751795316,1.0,0.0017939301374320967,1.0,-0.039842331839279176,0.0,0.11356237977512981,0.0,0.15702312371654112,0.0,0.18758419079510047,GS,False,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,CNN,,,,,,,,,,,,
987,0.0,0.010744738767672624,1.0,-0.030245773796566327,1.0,0.007076126989289745,0.0,0.10426022805638338,0.0,0.16763546872698837,0.0,0.12106027760894132,GRAD,False,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,CNN,,,,,,,,,,,,
988,0.0,0.008275354651391792,1.0,-0.01221011713753062,1.0,-0.015984372066391948,0.0,0.13491308816960734,0.0,0.16409524773527553,0.0,0.18856807515283375,FO,True,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,CNN,,,,,,,,,,,,
989,0.0,-0.01327442782590808,1.0,-0.024138783585866942,1.0,-0.023041994514953174,0.0,0.09886804130407784,0.0,0.10368611419562493,0.0,0.12294851333175807,SG,True,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,CNN,,,,,,,,,,,,
990,0.0,-1.5453304994413747e-06,1.0,-0.009462042986339632,1.0,-0.03398237473583613,0.0,0.1355150421654859,0.0,0.10321545052710283,0.0,0.1606218269731428,GS,True,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,CNN,,,,,,,,,,,,
991,0.0,0.016676970513728025,1.0,0.018252103106878862,1.0,-0.00581688567470479,0.0,0.11167311708256093,0.0,0.17775670011352632,0.0,0.16025795735972173,GRAD,True,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,CNN,,,,,,,,,,,,
992,0.0,0.022142510318092008,1.0,0.08463755911114951,1.0,-0.028635201465686978,0.0,0.12622164204810482,0.0,0.1339749822338481,0.0,0.1520094909860638,,,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,CNN,1000,random,uniform,SHAP,10,1,,,,,,
993,0.0,-0.023098129422879875,1.0,-0.03940849694956746,1.0,0.025542688041170453,0.0,0.09449593797722283,0.0,0.1166123116474196,0.0,0.10400804176310993,,,SimulatedTrainingData_Moving_RareFeature_Box_F_1_TS_50.npy,RareFeature,Box,CNN,1000,random,uniform,Lime,10,1,,,,,,
994,0.0,0.045170994943634836,1.0,0.0852215700553978,1.0,-0.016990051709841213,0.0,0.10356782808217925,0.0,0.32468826055904376,0.0,0.21000705346247822,,,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,LSTM,,,,,,,mutate_both,100,,,,
995,0.0,-0.02719029852826929,1.0,0.00040095796024848805,1.0,0.05359556104857448,0.0,0.12201427182861575,0.0,0.3768045642017741,0.0,0.355052844122741,,,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,LSTM,,,,,,,authentic_opposing_information,100,,,,
996,0.0,0.013368992020022586,1.0,0.07517717373447491,1.0,0.243466167894086,0.0,0.13615514087017738,0.0,0.6740765822144319,0.0,0.6833814355951641,FO,False,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,LSTM,,,,,,,,,,,,
997,0.0,0.0008544670115757495,1.0,0.16744789396015003,1.0,0.22714802522063365,0.0,0.1749145991983089,0.0,0.7533216987027841,0.0,0.7726498098400327,SG,False,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,LSTM,,,,,,,,,,,,
998,0.0,0.005062827225413649,1.0,0.07894794413951055,1.0,-0.245129473384828,0.0,0.164087425679869,0.0,0.7485281389973636,0.0,0.7085559083995491,GS,False,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,LSTM,,,,,,,,,,,,
999,0.0,0.009018897343216332,1.0,0.14210045438140995,1.0,0.2837348025135296,0.0,0.14388850926221872,0.0,0.8029251996028501,0.0,0.9232279041029526,GRAD,False,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,LSTM,,,,,,,,,,,,
1000,0.0,-0.013145478138710313,1.0,-0.010764552630744656,1.0,-0.0473396088476858,0.0,0.0879606893534475,0.0,0.21659235288565729,0.0,0.20867403113192404,FO,True,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,LSTM,,,,,,,,,,,,
1001,0.0,-0.0393626393986074,1.0,-0.039514382755721986,1.0,-0.11812352742072493,0.0,0.06798489080491561,0.0,0.1667987163500716,0.0,0.20191023302157582,SG,True,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,LSTM,,,,,,,,,,,,
1002,0.0,-0.008208041838635152,1.0,-0.030356529816042067,1.0,-0.04017522730081972,0.0,0.0915908330195532,0.0,0.18920493628661147,0.0,0.20632705322285655,GS,True,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,LSTM,,,,,,,,,,,,
1003,0.0,0.004921868654990462,1.0,-0.028500405710946603,1.0,0.02898031232416186,0.0,0.07720550632128215,0.0,0.15067159576176897,0.0,0.15992810325027965,GRAD,True,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,LSTM,,,,,,,,,,,,
1004,0.0,0.12729564747808986,1.0,0.5388125274826316,1.0,0.038088884380392894,0.0,0.12626627168868257,0.0,0.5479503313157567,0.0,0.8295262089266623,,,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,LSTM,1000,random,uniform,SHAP,10,1,,,,,,
1005,0.0,0.02935180909629311,1.0,0.23525646389713617,1.0,-0.0596543685536276,0.0,0.09444571364766514,0.0,0.53957806751865,0.0,0.5897134247931438,,,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,LSTM,1000,random,uniform,Lime,10,1,,,,,,
1006,0.0,-0.06395877997434632,1.0,-0.06194377117859644,1.0,-0.006183766895490836,0.0,0.12290396178338979,0.0,0.26904671387192586,0.0,0.1842479760287693,,,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,CNN,,,,,,,mutate_both,100,,,,
1007,0.0,0.04255348361708307,1.0,-0.001493741549577865,1.0,0.08227204523614798,0.0,0.12098997508040002,0.0,0.41690784491196226,0.0,0.20093211349978216,,,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,CNN,,,,,,,authentic_opposing_information,100,,,,
1008,0.0,0.025029291213229367,1.0,0.0656020351207786,1.0,-0.0035462831039678585,0.0,0.09299397089945949,0.0,0.14924025113573175,0.0,0.19953883167721026,FO,False,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,CNN,,,,,,,,,,,,
1009,0.0,0.007688253361942331,1.0,0.04281084161661211,1.0,0.023113056025869237,0.0,0.07760544056303985,0.0,0.20640128134689031,0.0,0.22009356646731246,SG,False,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,CNN,,,,,,,,,,,,
1010,0.0,0.027860478976698706,1.0,-0.03485288436623531,1.0,-0.053059268672535034,0.0,0.12206455564853824,0.0,0.20916945823923083,0.0,0.18039484557601204,GS,False,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,CNN,,,,,,,,,,,,
1011,0.0,0.03794002302139099,1.0,0.08094485478632235,1.0,0.13913975744140222,0.0,0.09223816538240004,0.0,0.30706701638457307,0.0,0.21469680668010904,GRAD,False,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,CNN,,,,,,,,,,,,
1012,0.0,-0.011741229614622584,1.0,0.059293162641391714,1.0,-0.0356600171491254,0.0,0.08747595539395084,0.0,0.23820278918931737,0.0,0.21026905031939178,FO,True,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,CNN,,,,,,,,,,,,
1013,0.0,-0.021212710279874283,1.0,-0.017980753140671133,1.0,-0.022129309855761708,0.0,0.10830414382035077,0.0,0.15446506421073986,0.0,0.14434159563305646,SG,True,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,CNN,,,,,,,,,,,,
1014,0.0,-0.009991618098294224,1.0,-0.030235386993541297,1.0,-0.07890324478782756,0.0,0.07628502699777684,0.0,0.1571085235491618,0.0,0.17315896226958727,GS,True,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,CNN,,,,,,,,,,,,
1015,0.0,0.017081601197104723,1.0,0.00907805963470166,1.0,-0.013950284081933814,0.0,0.13395891208181604,0.0,0.2571537084222193,0.0,0.18333437378600875,GRAD,True,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,CNN,,,,,,,,,,,,
1016,0.0,0.031226461747104528,1.0,0.2796629318221611,1.0,-0.08358966124548389,0.0,0.07779328235721554,0.0,0.2620214182523533,0.0,0.19380561238877078,,,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,CNN,1000,random,uniform,SHAP,10,1,,,,,,
1017,0.0,-0.059233847747588254,1.0,-0.04436334958408587,1.0,-0.019980587661128243,0.0,0.09676675231206264,0.0,0.20374216007280901,0.0,0.12901046182653492,,,SimulatedTrainingData_Moving_RareFeature_AutoRegressive_F_1_TS_50.npy,RareFeature,AutoRegressive,CNN,1000,random,uniform,Lime,10,1,,,,,,
1018,0.0,-0.004264724593094557,1.0,0.018817845110125915,1.0,0.01541481009352479,0.0,0.12940028077015933,0.0,0.17178685350725323,0.0,0.1711018639220999,,,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,LSTM,,,,,,,mutate_both,100,,,,
1019,0.0,-0.009736610934983105,1.0,0.03226458790106709,1.0,0.02987315965185632,0.0,0.10570769141981104,0.0,0.2804463488948774,0.0,0.16238981200233665,,,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,LSTM,,,,,,,authentic_opposing_information,100,,,,
1020,0.0,-0.06790204219844251,1.0,-0.25242809308306735,1.0,0.16597159004295647,0.0,0.38993839019557014,0.0,0.7323461117129635,0.0,0.864129106359969,FO,False,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,LSTM,,,,,,,,,,,,
1021,0.0,-0.026652033155381987,1.0,-0.22956488448282525,1.0,-0.11055812338399833,0.0,0.3813087331641315,0.0,0.7528645690771255,0.0,0.6997407627459129,SG,False,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,LSTM,,,,,,,,,,,,
1022,0.0,-0.043268924643311085,1.0,-0.2056060101998102,1.0,0.1555783868964543,0.0,0.4124273282437379,0.0,0.8396505654285477,0.0,0.9253905974237149,GS,False,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,LSTM,,,,,,,,,,,,
1023,0.0,-0.05998705609270146,1.0,-0.20638576731328154,1.0,0.22039320846503055,0.0,0.389018385783978,0.0,0.7489660706200544,0.0,0.830454534760081,GRAD,False,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,LSTM,,,,,,,,,,,,
1024,0.0,-0.05489683314326131,1.0,0.024620020688636217,1.0,0.005723285187474081,0.0,0.10649323429445715,0.0,0.11870376690929459,0.0,0.11488840646897511,FO,True,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,LSTM,,,,,,,,,,,,
1025,0.0,-0.014124119830493099,1.0,-0.03289752821652979,1.0,-0.07305010580215396,0.0,0.0813189397202749,0.0,0.15891355658989878,0.0,0.14481420233439524,SG,True,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,LSTM,,,,,,,,,,,,
1026,0.0,0.012906948961158116,1.0,-0.03594663787487823,1.0,0.006364958360354942,0.0,0.12675794778891786,0.0,0.17935767578517842,0.0,0.13804894803064674,GS,True,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,LSTM,,,,,,,,,,,,
1027,0.0,-0.0031766071002316864,1.0,0.011382033812200142,1.0,-0.023047446395141523,0.0,0.09527001515954664,0.0,0.1008594462332119,0.0,0.0855070622666484,GRAD,True,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,LSTM,,,,,,,,,,,,
1028,0.0,,1.0,,1.0,,0.0,,0.0,,0.0,,,,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,LSTM,1000,random,uniform,SHAP,10,1,,,,,,
1029,0.0,0.062486787399752705,1.0,0.10537634446410984,1.0,0.08229039175296525,0.0,0.1897391386664578,0.0,0.31116162759777194,0.0,0.29794139106007017,,,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,LSTM,1000,random,uniform,Lime,10,1,,,,,,
1030,0.0,0.03449010515937649,1.0,0.01190593369190971,1.0,-0.05380547210084839,0.0,0.10977109383673044,0.0,0.13434766814315852,0.0,0.1337712887976929,,,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,CNN,,,,,,,mutate_both,100,,,,
1031,0.0,0.0005073589332634021,1.0,0.014573603956274278,1.0,-0.007660172163366787,0.0,0.09116355240247502,0.0,0.15083244923503947,0.0,0.07390549242571257,,,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,CNN,,,,,,,authentic_opposing_information,100,,,,
1032,0.0,-0.015885389776001492,1.0,-0.022992014367879697,1.0,0.009529558911083235,0.0,0.15108630399899686,0.0,0.14597804245214036,0.0,0.12801395901302784,FO,False,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,CNN,,,,,,,,,,,,
1033,0.0,0.010015197157716838,1.0,0.016056038021717754,1.0,-0.02777420074161624,0.0,0.13147361388922987,0.0,0.10870154684003182,0.0,0.10873667193652745,SG,False,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,CNN,,,,,,,,,,,,
1034,0.0,0.03646075336652144,1.0,0.04114980330749638,1.0,0.012991497633734531,0.0,0.12409484129566879,0.0,0.18290072578884778,0.0,0.17947320773406117,GS,False,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,CNN,,,,,,,,,,,,
1035,0.0,-0.04851746572901441,1.0,-0.007161311457952413,1.0,-0.011877725597028842,0.0,0.10852690345232038,0.0,0.19349087202713844,0.0,0.1277525464137817,GRAD,False,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,CNN,,,,,,,,,,,,
1036,0.0,0.015284759955786514,1.0,-0.006807911682516375,1.0,0.03158416987514505,0.0,0.11437523071749721,0.0,0.08876740403634119,0.0,0.13374915769217655,FO,True,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,CNN,,,,,,,,,,,,
1037,0.0,-0.011471021300731776,1.0,0.035036020658626314,1.0,-0.00722839122062093,0.0,0.1111137125476936,0.0,0.14540098599441828,0.0,0.11637983621408392,SG,True,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,CNN,,,,,,,,,,,,
1038,0.0,0.04340915426735144,1.0,0.02161777265207072,1.0,0.022686285453949146,0.0,0.07906717125793779,0.0,0.1224432468849238,0.0,0.0899721982827641,GS,True,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,CNN,,,,,,,,,,,,
1039,0.0,0.01029189388424097,1.0,0.03127387064229309,1.0,0.020008076016367372,0.0,0.1336844801193308,0.0,0.11032445517285794,0.0,0.09955617636059684,GRAD,True,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,CNN,,,,,,,,,,,,
1040,0.0,0.04272176362252637,1.0,0.10369603955990872,1.0,-0.00979334645592794,0.0,0.11213698079889717,0.0,0.15967689213518077,0.0,0.14485037237796788,,,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,CNN,1000,random,uniform,SHAP,10,1,,,,,,
1041,0.0,-0.02129616556860491,1.0,-0.022549666452831938,1.0,0.05215288099847694,0.0,0.0996847102027843,0.0,0.15386203076105398,0.0,0.1696995556162499,,,SimulatedTrainingData_Moving_Middle_PseudoPeriodic_F_1_TS_50.npy,Middle,PseudoPeriodic,CNN,1000,random,uniform,Lime,10,1,,,,,,
1042,0.0,-0.032271561532353756,1.0,-0.0697124298128984,1.0,-0.014204168694821134,0.0,0.1104317618417564,0.0,0.14878705326887942,0.0,0.13464866330392936,,,SimulatedTrainingData_Moving_Middle_Harmonic_F_1_TS_50.npy,Middle,Harmonic,LSTM,,,,,,,mutate_both,100,,,,
